receipt_id,invoice_id,period,amount_cents
RCT-08-0470,INV-08-0470,2024-04,1611222
RCT-08-0471,INV-08-0471,2024-04,1611222
RCT-08-0472,INV-08-0472,2024-04,1611222
RCT-08-0473,INV-08-0473,2024-04,1611222
RCT-08-0474,INV-08-0474,2024-04,1611222
RCT-08-0475,INV-08-0475,2024-04,1611222
RCT-08-0476,INV-08-0476,2024-04,1611222
RCT-08-0477,INV-08-0477,2024-04,1611222
RCT-08-0478,INV-08-0478,2024-04,1611222
RCT-08-0479,INV-08-0479,2024-04,1611222
RCT-08-0480,INV-08-0480,2024-04,1611222
RCT-08-0481,INV-08-0481,2024-04,1611222
RCT-08-0482,INV-08-0482,2024-04,1611222
RCT-08-0483,INV-08-0483,2024-04,1611222
RCT-08-0484,INV-08-0484,2024-04,1611222
RCT-08-0485,INV-08-0485,2024-04,1611222
RCT-08-0486,INV-08-0486,2024-04,1611222
RCT-08-0487,INV-08-0487,2024-04,1611222
RCT-08-0488,INV-08-0488,2024-04,1611222
RCT-08-0489,INV-08-0489,2024-04,1611222
RCT-08-0490,INV-08-0490,2024-04,1611222
RCT-08-0491,INV-08-0491,2024-04,1611222
RCT-08-0492,INV-08-0492,2024-04,1611222
RCT-08-0493,INV-08-0493,2024-04,1611222
RCT-08-0494,INV-08-0494,2024-04,1611222
RCT-08-0495,INV-08-0495,2024-04,1611222
RCT-08-0496,INV-08-0496,2024-04,1611222
RCT-08-0497,INV-08-0497,2024-04,1611222
RCT-08-0498,INV-08-0498,2024-04,1611222
RCT-08-0499,INV-08-0499,2024-04,1611222
RCT-08-0500,INV-08-0500,2024-04,1611222
RCT-08-SVC,INV-08-SVC,2024-04,122833333
RCT-09-0001,INV-09-0001,2024-05,204000000
RCT-09-0002,INV-09-0002,2024-05,1635270
RCT-09-0003,INV-09-0003,2024-05,1635270
RCT-09-0004,INV-09-0004,2024-05,1635270
RCT-09-0005,INV-09-0005,2024-05,1635270
RCT-09-0006,INV-09-0006,2024-05,1635270
RCT-09-0007,INV-09-0007,2024-05,1635270
RCT-09-0008,INV-09-0008,2024-05,1635270
RCT-09-0009,INV-09-0009,2024-05,1635270
RCT-09-0010,INV-09-0010,2024-05,1635270
RCT-09-0011,INV-09-0011,2024-05,1635270
RCT-09-0012,INV-09-0012,2024-05,1635270
RCT-09-0013,INV-09-0013,2024-05,1635270
RCT-09-0014,INV-09-0014,2024-05,1635270
RCT-09-0015,INV-09-0015,2024-05,1635270
RCT-09-0016,INV-09-0016,2024-05,1635270
RCT-09-0017,INV-09-0017,2024-05,1635270
RCT-09-0018,INV-09-0018,2024-05,1635270
RCT-09-0019,INV-09-0019,2024-05,1635270
RCT-09-0020,INV-09-0020,2024-05,1635270
RCT-09-0021,INV-09-0021,2024-05,1635270
RCT-09-0022,INV-09-0022,2024-05,1635270
RCT-09-0023,INV-09-0023,2024-05,1635270
RCT-09-0024,INV-09-0024,2024-05,1635270
RCT-09-0025,INV-09-0025,2024-05,1635270
RCT-09-0026,INV-09-0026,2024-05,1635270
RCT-09-0027,INV-09-0027,2024-05,1635270
RCT-09-0028,INV-09-0028,2024-05,1635270
RCT-09-0029,INV-09-0029,2024-05,1635270
RCT-09-0030,INV-09-0030,2024-05,1635270
RCT-09-0031,INV-09-0031,2024-05,1635270
RCT-09-0032,INV-09-0032,2024-05,1635270
RCT-09-0033,INV-09-0033,2024-05,1635270
RCT-09-0034,INV-09-0034,2024-05,1635270
RCT-09-0035,INV-09-0035,2024-05,1635270
RCT-09-0036,INV-09-0036,2024-05,1635270
RCT-09-0037,INV-09-0037,2024-05,1635270
RCT-09-0038,INV-09-0038,2024-05,1635270
RCT-09-0039,INV-09-0039,2024-05,1635270
RCT-09-0040,INV-09-0040,2024-05,1635270
RCT-09-0041,INV-09-0041,2024-05,1635270
RCT-09-0042,INV-09-0042,2024-05,1635270
RCT-09-0043,INV-09-0043,2024-05,1635270
RCT-09-0044,INV-09-0044,2024-05,1635270
RCT-09-0045,INV-09-0045,2024-05,1635270
RCT-09-0046,INV-09-0046,2024-05,1635270
RCT-09-0047,INV-09-0047,2024-05,1635270
RCT-09-0048,INV-09-0048,2024-05,1635270
RCT-09-0049,INV-09-0049,2024-05,1635270
RCT-09-0050,INV-09-0050,2024-05,1635270
RCT-09-0051,INV-09-0051,2024-05,1635270
RCT-09-0052,INV-09-0052,2024-05,1635270
RCT-09-0053,INV-09-0053,2024-05,1635270
RCT-09-0054,INV-09-0054,2024-05,1635270
RCT-09-0055,INV-09-0055,2024-05,1635270
RCT-09-0056,INV-09-0056,2024-05,1635270
RCT-09-0057,INV-09-0057,2024-05,1635270
RCT-09-0058,INV-09-0058,2024-05,1635270
RCT-09-0059,INV-09-0059,2024-05,1635270
RCT-09-0060,INV-09-0060,2024-05,1635270
RCT-09-0061,INV-09-0061,2024-05,1635270
RCT-09-0062,INV-09-0062,2024-05,1635270
RCT-09-0063,INV-09-0063,2024-05,1635270
RCT-09-0064,INV-09-0064,2024-05,1635270
RCT-09-0065,INV-09-0065,2024-05,1635270
RCT-09-0066,INV-09-0066,2024-05,1635270
RCT-09-0067,INV-09-0067,2024-05,1635270
RCT-09-0068,INV-09-0068,2024-05,1635270
RCT-09-0069,INV-09-0069,2024-05,1635270
RCT-09-0070,INV-09-0070,2024-05,1635270
RCT-09-0071,INV-09-0071,2024-05,1635270
RCT-09-0072,INV-09-0072,2024-05,1635270
RCT-09-0073,INV-09-0073,2024-05,1635270
RCT-09-0074,INV-09-0074,2024-05,1635270
RCT-09-0075,INV-09-0075,2024-05,1635270
RCT-09-0076,INV-09-0076,2024-05,1635270
RCT-09-0077,INV-09-0077,2024-05,1635270
RCT-09-0078,INV-09-0078,2024-05,1635270
RCT-09-0079,INV-09-0079,2024-05,1635270
RCT-09-0080,INV-09-0080,2024-05,1635270
RCT-09-0081,INV-09-0081,2024-05,1635270
RCT-09-0082,INV-09-0082,2024-05,1635270
RCT-09-0083,INV-09-0083,2024-05,1635270
RCT-09-0084,INV-09-0084,2024-05,1635270
RCT-09-0085,INV-09-0085,2024-05,1635270
RCT-09-0086,INV-09-0086,2024-05,1635270
RCT-09-0087,INV-09-0087,2024-05,1635270
RCT-09-0088,INV-09-0088,2024-05,1635270
RCT-09-0089,INV-09-0089,2024-05,1635270
RCT-09-0090,INV-09-0090,2024-05,1635270
RCT-09-0091,INV-09-0091,2024-05,1635270
RCT-09-0092,INV-09-0092,2024-05,1635270
RCT-09-0093,INV-09-0093,2024-05,1635270
RCT-09-0094,INV-09-0094,2024-05,1635270
RCT-09-0095,INV-09-0095,2024-05,1635270
RCT-09-0096,INV-09-0096,2024-05,1635270
RCT-09-0097,INV-09-0097,2024-05,1635270
RCT-09-0098,INV-09-0098,2024-05,1635270
RCT-09-0099,INV-09-0099,2024-05,1635270
RCT-09-0100,INV-09-0100,2024-05,1635270
RCT-09-0101,INV-09-0101,2024-05,1635270
RCT-09-0102,INV-09-0102,2024-05,1635270
RCT-09-0103,INV-09-0103,2024-05,1635270
RCT-09-0104,INV-09-0104,2024-05,1635270
RCT-09-0105,INV-09-0105,2024-05,1635270
RCT-09-0106,INV-09-0106,2024-05,1635270
RCT-09-0107,INV-09-0107,2024-05,1635270
RCT-09-0108,INV-09-0108,2024-05,1635270
RCT-09-0109,INV-09-0109,2024-05,1635270
RCT-09-0110,INV-09-0110,2024-05,1635270
RCT-09-0111,INV-09-0111,2024-05,1635270
RCT-09-0112,INV-09-0112,2024-05,1635270
RCT-09-0113,INV-09-0113,2024-05,1635270
RCT-09-0114,INV-09-0114,2024-05,1635270
RCT-09-0115,INV-09-0115,2024-05,1635270
RCT-09-0116,INV-09-0116,2024-05,1635270
RCT-09-0117,INV-09-0117,2024-05,1635270
RCT-09-0118,INV-09-0118,2024-05,1635270
RCT-09-0119,INV-09-0119,2024-05,1635270
RCT-09-0120,INV-09-0120,2024-05,1635270
RCT-09-0121,INV-09-0121,2024-05,1635270
RCT-09-0122,INV-09-0122,2024-05,1635270
RCT-09-0123,INV-09-0123,2024-05,1635270
RCT-09-0124,INV-09-0124,2024-05,1635270
RCT-09-0125,INV-09-0125,2024-05,1635270
RCT-09-0126,INV-09-0126,2024-05,1635270
RCT-09-0127,INV-09-0127,2024-05,1635270
RCT-09-0128,INV-09-0128,2024-05,1635270
RCT-09-0129,INV-09-0129,2024-05,1635270
RCT-09-0130,INV-09-0130,2024-05,1635270
RCT-09-0131,INV-09-0131,2024-05,1635270
RCT-09-0132,INV-09-0132,2024-05,1635270
RCT-09-0133,INV-09-0133,2024-05,1635270
RCT-09-0134,INV-09-0134,2024-05,1635270
RCT-09-0135,INV-09-0135,2024-05,1635270
RCT-09-0136,INV-09-0136,2024-05,1635270
RCT-09-0137,INV-09-0137,2024-05,1635270
RCT-09-0138,INV-09-0138,2024-05,1635270
RCT-09-0139,INV-09-0139,2024-05,1635270
RCT-09-0140,INV-09-0140,2024-05,1635270
RCT-09-0141,INV-09-0141,2024-05,1635270
RCT-09-0142,INV-09-0142,2024-05,1635270
RCT-09-0143,INV-09-0143,2024-05,1635270
RCT-09-0144,INV-09-0144,2024-05,1635270
RCT-09-0145,INV-09-0145,2024-05,1635270
RCT-09-0146,INV-09-0146,2024-05,1635270
RCT-09-0147,INV-09-0147,2024-05,1635270
RCT-09-0148,INV-09-0148,2024-05,1635270
RCT-09-0149,INV-09-0149,2024-05,1635270
RCT-09-0150,INV-09-0150,2024-05,1635270
RCT-09-0151,INV-09-0151,2024-05,1635270
RCT-09-0152,INV-09-0152,2024-05,1635270
RCT-09-0153,INV-09-0153,2024-05,1635270
RCT-09-0154,INV-09-0154,2024-05,1635270
RCT-09-0155,INV-09-0155,2024-05,1635270
RCT-09-0156,INV-09-0156,2024-05,1635270
RCT-09-0157,INV-09-0157,2024-05,1635270
RCT-09-0158,INV-09-0158,2024-05,1635270
RCT-09-0159,INV-09-0159,2024-05,1635270
RCT-09-0160,INV-09-0160,2024-05,1635270
RCT-09-0161,INV-09-0161,2024-05,1635270
RCT-09-0162,INV-09-0162,2024-05,1635270
RCT-09-0163,INV-09-0163,2024-05,1635270
RCT-09-0164,INV-09-0164,2024-05,1635270
RCT-09-0165,INV-09-0165,2024-05,1635270
RCT-09-0166,INV-09-0166,2024-05,1635270
RCT-09-0167,INV-09-0167,2024-05,1635270
RCT-09-0168,INV-09-0168,2024-05,1635270
RCT-09-0169,INV-09-0169,2024-05,1635270
RCT-09-0170,INV-09-0170,2024-05,1635270
RCT-09-0171,INV-09-0171,2024-05,1635270
RCT-09-0172,INV-09-0172,2024-05,1635270
RCT-09-0173,INV-09-0173,2024-05,1635270
RCT-09-0174,INV-09-0174,2024-05,1635270
RCT-09-0175,INV-09-0175,2024-05,1635270
RCT-09-0176,INV-09-0176,2024-05,1635270
RCT-09-0177,INV-09-0177,2024-05,1635270
RCT-09-0178,INV-09-0178,2024-05,1635270
RCT-09-0179,INV-09-0179,2024-05,1635270
RCT-09-0180,INV-09-0180,2024-05,1635270
RCT-09-0181,INV-09-0181,2024-05,1635270
RCT-09-0182,INV-09-0182,2024-05,1635270
RCT-09-0183,INV-09-0183,2024-05,1635270
RCT-09-0184,INV-09-0184,2024-05,1635270
RCT-09-0185,INV-09-0185,2024-05,1635270
RCT-09-0186,INV-09-0186,2024-05,1635270
RCT-09-0187,INV-09-0187,2024-05,1635270
RCT-09-0188,INV-09-0188,2024-05,1635270
RCT-09-0189,INV-09-0189,2024-05,1635270
RCT-09-0190,INV-09-0190,2024-05,1635270
RCT-09-0191,INV-09-0191,2024-05,1635270
RCT-09-0192,INV-09-0192,2024-05,1635270
RCT-09-0193,INV-09-0193,2024-05,1635270
RCT-09-0194,INV-09-0194,2024-05,1635270
RCT-09-0195,INV-09-0195,2024-05,1635270
RCT-09-0196,INV-09-0196,2024-05,1635270
RCT-09-0197,INV-09-0197,2024-05,1635270
RCT-09-0198,INV-09-0198,2024-05,1635270
RCT-09-0199,INV-09-0199,2024-05,1635270
RCT-09-0200,INV-09-0200,2024-05,1635270
RCT-09-0201,INV-09-0201,2024-05,1635270
RCT-09-0202,INV-09-0202,2024-05,1635270
RCT-09-0203,INV-09-0203,2024-05,1635270
RCT-09-0204,INV-09-0204,2024-05,1635270
RCT-09-0205,INV-09-0205,2024-05,1635270
RCT-09-0206,INV-09-0206,2024-05,1635270
RCT-09-0207,INV-09-0207,2024-05,1635270
RCT-09-0208,INV-09-0208,2024-05,1635270
RCT-09-0209,INV-09-0209,2024-05,1635270
RCT-09-0210,INV-09-0210,2024-05,1635270
RCT-09-0211,INV-09-0211,2024-05,1635270
RCT-09-0212,INV-09-0212,2024-05,1635270
RCT-09-0213,INV-09-0213,2024-05,1635270
RCT-09-0214,INV-09-0214,2024-05,1635270
RCT-09-0215,INV-09-0215,2024-05,1635270
RCT-09-0216,INV-09-0216,2024-05,1635270
RCT-09-0217,INV-09-0217,2024-05,1635270
RCT-09-0218,INV-09-0218,2024-05,1635270
RCT-09-0219,INV-09-0219,2024-05,1635270
RCT-09-0220,INV-09-0220,2024-05,1635270
RCT-09-0221,INV-09-0221,2024-05,1635270
RCT-09-0222,INV-09-0222,2024-05,1635270
RCT-09-0223,INV-09-0223,2024-05,1635270
RCT-09-0224,INV-09-0224,2024-05,1635270
RCT-09-0225,INV-09-0225,2024-05,1635270
RCT-09-0226,INV-09-0226,2024-05,1635270
RCT-09-0227,INV-09-0227,2024-05,1635270
RCT-09-0228,INV-09-0228,2024-05,1635270
RCT-09-0229,INV-09-0229,2024-05,1635270
RCT-09-0230,INV-09-0230,2024-05,1635270
RCT-09-0231,INV-09-0231,2024-05,1635270
RCT-09-0232,INV-09-0232,2024-05,1635270
RCT-09-0233,INV-09-0233,2024-05,1635270
RCT-09-0234,INV-09-0234,2024-05,1635270
RCT-09-0235,INV-09-0235,2024-05,1635270
RCT-09-0236,INV-09-0236,2024-05,1635270
RCT-09-0237,INV-09-0237,2024-05,1635270
RCT-09-0238,INV-09-0238,2024-05,1635270
RCT-09-0239,INV-09-0239,2024-05,1635270
RCT-09-0240,INV-09-0240,2024-05,1635270
RCT-09-0241,INV-09-0241,2024-05,1635270
RCT-09-0242,INV-09-0242,2024-05,1635270
RCT-09-0243,INV-09-0243,2024-05,1635270
RCT-09-0244,INV-09-0244,2024-05,1635270
RCT-09-0245,INV-09-0245,2024-05,1635270
RCT-09-0246,INV-09-0246,2024-05,1635270
RCT-09-0247,INV-09-0247,2024-05,1635270
RCT-09-0248,INV-09-0248,2024-05,1635270
RCT-09-0249,INV-09-0249,2024-05,1635270
RCT-09-0250,INV-09-0250,2024-05,1635270
RCT-09-0251,INV-09-0251,2024-05,1635270
RCT-09-0252,INV-09-0252,2024-05,1635270
RCT-09-0253,INV-09-0253,2024-05,1635270
RCT-09-0254,INV-09-0254,2024-05,1635270
RCT-09-0255,INV-09-0255,2024-05,1635270
RCT-09-0256,INV-09-0256,2024-05,1635270
RCT-09-0257,INV-09-0257,2024-05,1635270
RCT-09-0258,INV-09-0258,2024-05,1635270
RCT-09-0259,INV-09-0259,2024-05,1635270
RCT-09-0260,INV-09-0260,2024-05,1635270
RCT-09-0261,INV-09-0261,2024-05,1635270
RCT-09-0262,INV-09-0262,2024-05,1635270
RCT-09-0263,INV-09-0263,2024-05,1635270
RCT-09-0264,INV-09-0264,2024-05,1635270
RCT-09-0265,INV-09-0265,2024-05,1635270
RCT-09-0266,INV-09-0266,2024-05,1635270
RCT-09-0267,INV-09-0267,2024-05,1635270
RCT-09-0268,INV-09-0268,2024-05,1635270
RCT-09-0269,INV-09-0269,2024-05,1635270
RCT-09-0270,INV-09-0270,2024-05,1635270
RCT-09-0271,INV-09-0271,2024-05,1635270
RCT-09-0272,INV-09-0272,2024-05,1635270
RCT-09-0273,INV-09-0273,2024-05,1635270
RCT-09-0274,INV-09-0274,2024-05,1635270
RCT-09-0275,INV-09-0275,2024-05,1635270
RCT-09-0276,INV-09-0276,2024-05,1635270
RCT-09-0277,INV-09-0277,2024-05,1635270
RCT-09-0278,INV-09-0278,2024-05,1635270
RCT-09-0279,INV-09-0279,2024-05,1635270
RCT-09-0280,INV-09-0280,2024-05,1635270
RCT-09-0281,INV-09-0281,2024-05,1635270
RCT-09-0282,INV-09-0282,2024-05,1635270
RCT-09-0283,INV-09-0283,2024-05,1635270
RCT-09-0284,INV-09-0284,2024-05,1635270
RCT-09-0285,INV-09-0285,2024-05,1635270
RCT-09-0286,INV-09-0286,2024-05,1635270
RCT-09-0287,INV-09-0287,2024-05,1635270
RCT-09-0288,INV-09-0288,2024-05,1635270
RCT-09-0289,INV-09-0289,2024-05,1635270
RCT-09-0290,INV-09-0290,2024-05,1635270
RCT-09-0291,INV-09-0291,2024-05,1635270
RCT-09-0292,INV-09-0292,2024-05,1635270
RCT-09-0293,INV-09-0293,2024-05,1635270
RCT-09-0294,INV-09-0294,2024-05,1635270
RCT-09-0295,INV-09-0295,2024-05,1635270
RCT-09-0296,INV-09-0296,2024-05,1635270
RCT-09-0297,INV-09-0297,2024-05,1635270
RCT-09-0298,INV-09-0298,2024-05,1635270
RCT-09-0299,INV-09-0299,2024-05,1635270
RCT-09-0300,INV-09-0300,2024-05,1635270
RCT-09-0301,INV-09-0301,2024-05,1635270
RCT-09-0302,INV-09-0302,2024-05,1635270
RCT-09-0303,INV-09-0303,2024-05,1635270
RCT-09-0304,INV-09-0304,2024-05,1635270
RCT-09-0305,INV-09-0305,2024-05,1635270
RCT-09-0306,INV-09-0306,2024-05,1635270
RCT-09-0307,INV-09-0307,2024-05,1635270
RCT-09-0308,INV-09-0308,2024-05,1635270
RCT-09-0309,INV-09-0309,2024-05,1635270
RCT-09-0310,INV-09-0310,2024-05,1635270
RCT-09-0311,INV-09-0311,2024-05,1635270
RCT-09-0312,INV-09-0312,2024-05,1635270
RCT-09-0313,INV-09-0313,2024-05,1635270
RCT-09-0314,INV-09-0314,2024-05,1635270
RCT-09-0315,INV-09-0315,2024-05,1635270
RCT-09-0316,INV-09-0316,2024-05,1635270
RCT-09-0317,INV-09-0317,2024-05,1635270
RCT-09-0318,INV-09-0318,2024-05,1635270
RCT-09-0319,INV-09-0319,2024-05,1635270
RCT-09-0320,INV-09-0320,2024-05,1635270
RCT-09-0321,INV-09-0321,2024-05,1635270
RCT-09-0322,INV-09-0322,2024-05,1635270
RCT-09-0323,INV-09-0323,2024-05,1635270
RCT-09-0324,INV-09-0324,2024-05,1635270
RCT-09-0325,INV-09-0325,2024-05,1635270
RCT-09-0326,INV-09-0326,2024-05,1635270
RCT-09-0327,INV-09-0327,2024-05,1635270
RCT-09-0328,INV-09-0328,2024-05,1635270
RCT-09-0329,INV-09-0329,2024-05,1635270
RCT-09-0330,INV-09-0330,2024-05,1635270
RCT-09-0331,INV-09-0331,2024-05,1635270
RCT-09-0332,INV-09-0332,2024-05,1635270
RCT-09-0333,INV-09-0333,2024-05,1635270
RCT-09-0334,INV-09-0334,2024-05,1635270
RCT-09-0335,INV-09-0335,2024-05,1635270
RCT-09-0336,INV-09-0336,2024-05,1635270
RCT-09-0337,INV-09-0337,2024-05,1635270
RCT-09-0338,INV-09-0338,2024-05,1635270
RCT-09-0339,INV-09-0339,2024-05,1635270
RCT-09-0340,INV-09-0340,2024-05,1635270
RCT-09-0341,INV-09-0341,2024-05,1635270
RCT-09-0342,INV-09-0342,2024-05,1635270
RCT-09-0343,INV-09-0343,2024-05,1635270
RCT-09-0344,INV-09-0344,2024-05,1635270
RCT-09-0345,INV-09-0345,2024-05,1635270
RCT-09-0346,INV-09-0346,2024-05,1635270
RCT-09-0347,INV-09-0347,2024-05,1635270
RCT-09-0348,INV-09-0348,2024-05,1635270
RCT-09-0349,INV-09-0349,2024-05,1635270
RCT-09-0350,INV-09-0350,2024-05,1635270
RCT-09-0351,INV-09-0351,2024-05,1635270
RCT-09-0352,INV-09-0352,2024-05,1635270
RCT-09-0353,INV-09-0353,2024-05,1635270
RCT-09-0354,INV-09-0354,2024-05,1635270
RCT-09-0355,INV-09-0355,2024-05,1635270
RCT-09-0356,INV-09-0356,2024-05,1635270
RCT-09-0357,INV-09-0357,2024-05,1635270
RCT-09-0358,INV-09-0358,2024-05,1635270
RCT-09-0359,INV-09-0359,2024-05,1635270
RCT-09-0360,INV-09-0360,2024-05,1635270
RCT-09-0361,INV-09-0361,2024-05,1635270
RCT-09-0362,INV-09-0362,2024-05,1635270
RCT-09-0363,INV-09-0363,2024-05,1635270
RCT-09-0364,INV-09-0364,2024-05,1635270
RCT-09-0365,INV-09-0365,2024-05,1635270
RCT-09-0366,INV-09-0366,2024-05,1635270
RCT-09-0367,INV-09-0367,2024-05,1635270
RCT-09-0368,INV-09-0368,2024-05,1635270
RCT-09-0369,INV-09-0369,2024-05,1635270
RCT-09-0370,INV-09-0370,2024-05,1635270
RCT-09-0371,INV-09-0371,2024-05,1635270
RCT-09-0372,INV-09-0372,2024-05,1635270
RCT-09-0373,INV-09-0373,2024-05,1635270
RCT-09-0374,INV-09-0374,2024-05,1635270
RCT-09-0375,INV-09-0375,2024-05,1635270
RCT-09-0376,INV-09-0376,2024-05,1635270
RCT-09-0377,INV-09-0377,2024-05,1635270
RCT-09-0378,INV-09-0378,2024-05,1635270
RCT-09-0379,INV-09-0379,2024-05,1635270
RCT-09-0380,INV-09-0380,2024-05,1635270
RCT-09-0381,INV-09-0381,2024-05,1635270
RCT-09-0382,INV-09-0382,2024-05,1635270
RCT-09-0383,INV-09-0383,2024-05,1635270
RCT-09-0384,INV-09-0384,2024-05,1635270
RCT-09-0385,INV-09-0385,2024-05,1635270
RCT-09-0386,INV-09-0386,2024-05,1635270
RCT-09-0387,INV-09-0387,2024-05,1635270
RCT-09-0388,INV-09-0388,2024-05,1635270
RCT-09-0389,INV-09-0389,2024-05,1635270
RCT-09-0390,INV-09-0390,2024-05,1635270
RCT-09-0391,INV-09-0391,2024-05,1635270
RCT-09-0392,INV-09-0392,2024-05,1635270
RCT-09-0393,INV-09-0393,2024-05,1635270
RCT-09-0394,INV-09-0394,2024-05,1635270
RCT-09-0395,INV-09-0395,2024-05,1635270
RCT-09-0396,INV-09-0396,2024-05,1635270
RCT-09-0397,INV-09-0397,2024-05,1635270
RCT-09-0398,INV-09-0398,2024-05,1635270
RCT-09-0399,INV-09-0399,2024-05,1635270
RCT-09-0400,INV-09-0400,2024-05,1635270
RCT-09-0401,INV-09-0401,2024-05,1635270
RCT-09-0402,INV-09-0402,2024-05,1635270
RCT-09-0403,INV-09-0403,2024-05,1635270
RCT-09-0404,INV-09-0404,2024-05,1635270
RCT-09-0405,INV-09-0405,2024-05,1635270
RCT-09-0406,INV-09-0406,2024-05,1635270
RCT-09-0407,INV-09-0407,2024-05,1635270
RCT-09-0408,INV-09-0408,2024-05,1635270
RCT-09-0409,INV-09-0409,2024-05,1635270
RCT-09-0410,INV-09-0410,2024-05,1635270
RCT-09-0411,INV-09-0411,2024-05,1635270
RCT-09-0412,INV-09-0412,2024-05,1635270
RCT-09-0413,INV-09-0413,2024-05,1635270
RCT-09-0414,INV-09-0414,2024-05,1635270
RCT-09-0415,INV-09-0415,2024-05,1635270
RCT-09-0416,INV-09-0416,2024-05,1635270
RCT-09-0417,INV-09-0417,2024-05,1635270
RCT-09-0418,INV-09-0418,2024-05,1635270
RCT-09-0419,INV-09-0419,2024-05,1635270
RCT-09-0420,INV-09-0420,2024-05,1635270
RCT-09-0421,INV-09-0421,2024-05,1635270
RCT-09-0422,INV-09-0422,2024-05,1635270
RCT-09-0423,INV-09-0423,2024-05,1635270
RCT-09-0424,INV-09-0424,2024-05,1635270
RCT-09-0425,INV-09-0425,2024-05,1635270
RCT-09-0426,INV-09-0426,2024-05,1635270
RCT-09-0427,INV-09-0427,2024-05,1635270
RCT-09-0428,INV-09-0428,2024-05,1635270
RCT-09-0429,INV-09-0429,2024-05,1635270
RCT-09-0430,INV-09-0430,2024-05,1635270
RCT-09-0431,INV-09-0431,2024-05,1635270
RCT-09-0432,INV-09-0432,2024-05,1635270
RCT-09-0433,INV-09-0433,2024-05,1635270
RCT-09-0434,INV-09-0434,2024-05,1635270
RCT-09-0435,INV-09-0435,2024-05,1635270
RCT-09-0436,INV-09-0436,2024-05,1635270
RCT-09-0437,INV-09-0437,2024-05,1635270
RCT-09-0438,INV-09-0438,2024-05,1635270
RCT-09-0439,INV-09-0439,2024-05,1635270
RCT-09-0440,INV-09-0440,2024-05,1635270
RCT-09-0441,INV-09-0441,2024-05,1635270
RCT-09-0442,INV-09-0442,2024-05,1635270
RCT-09-0443,INV-09-0443,2024-05,1635270
RCT-09-0444,INV-09-0444,2024-05,1635270
RCT-09-0445,INV-09-0445,2024-05,1635270
RCT-09-0446,INV-09-0446,2024-05,1635270
RCT-09-0447,INV-09-0447,2024-05,1635270
RCT-09-0448,INV-09-0448,2024-05,1635270
RCT-09-0449,INV-09-0449,2024-05,1635270
RCT-09-0450,INV-09-0450,2024-05,1635270
RCT-09-0451,INV-09-0451,2024-05,1635270
RCT-09-0452,INV-09-0452,2024-05,1635270
RCT-09-0453,INV-09-0453,2024-05,1635270
RCT-09-0454,INV-09-0454,2024-05,1635270
RCT-09-0455,INV-09-0455,2024-05,1635270
RCT-09-0456,INV-09-0456,2024-05,1635270
RCT-09-0457,INV-09-0457,2024-05,1635270
RCT-09-0458,INV-09-0458,2024-05,1635270
RCT-09-0459,INV-09-0459,2024-05,1635270
RCT-09-0460,INV-09-0460,2024-05,1635270
RCT-09-0461,INV-09-0461,2024-05,1635270
RCT-09-0462,INV-09-0462,2024-05,1635270
RCT-09-0463,INV-09-0463,2024-05,1635270
RCT-09-0464,INV-09-0464,2024-05,1635270
RCT-09-0465,INV-09-0465,2024-05,1635270
RCT-09-0466,INV-09-0466,2024-05,1635270
RCT-09-0467,INV-09-0467,2024-05,1635270
RCT-09-0468,INV-09-0468,2024-05,1635270
RCT-09-0469,INV-09-0469,2024-05,1635270
RCT-09-0470,INV-09-0470,2024-05,1635270
RCT-09-0471,INV-09-0471,2024-05,1635270
RCT-09-0472,INV-09-0472,2024-05,1635270
RCT-09-0473,INV-09-0473,2024-05,1635270
RCT-09-0474,INV-09-0474,2024-05,1635270
RCT-09-0475,INV-09-0475,2024-05,1635270
RCT-09-0476,INV-09-0476,2024-05,1635270
RCT-09-0477,INV-09-0477,2024-05,1635270
RCT-09-0478,INV-09-0478,2024-05,1635270
RCT-09-0479,INV-09-0479,2024-05,1635270
RCT-09-0480,INV-09-0480,2024-05,1635270
RCT-09-0481,INV-09-0481,2024-05,1635270
RCT-09-0482,INV-09-0482,2024-05,1635270
RCT-09-0483,INV-09-0483,2024-05,1635270
RCT-09-0484,INV-09-0484,2024-05,1635270
RCT-09-0485,INV-09-0485,2024-05,1635270
RCT-09-0486,INV-09-0486,2024-05,1635270
RCT-09-0487,INV-09-0487,2024-05,1635270
RCT-09-0488,INV-09-0488,2024-05,1635270
RCT-09-0489,INV-09-0489,2024-05,1635270
RCT-09-0490,INV-09-0490,2024-05,1635270
RCT-09-0491,INV-09-0491,2024-05,1635270
RCT-09-0492,INV-09-0492,2024-05,1635270
RCT-09-0493,INV-09-0493,2024-05,1635270
RCT-09-0494,INV-09-0494,2024-05,1635270
RCT-09-0495,INV-09-0495,2024-05,1635270
RCT-09-0496,INV-09-0496,2024-05,1635270
RCT-09-0497,INV-09-0497,2024-05,1635270
RCT-09-0498,INV-09-0498,2024-05,1635270
RCT-09-0499,INV-09-0499,2024-05,1635270
RCT-09-0500,INV-09-0500,2024-05,1635270
RCT-09-SVC,INV-09-SVC,2024-05,124666666
RCT-10-0001,INV-10-0001,2024-06,207000000
RCT-10-0002,INV-10-0002,2024-06,1659318
RCT-10-0003,INV-10-0003,2024-06,1659318
RCT-10-0004,INV-10-0004,2024-06,1659318
