period,customer_id,gpu_cents,power_cents,support_cents,retry_cents,total_cents
2024-07,CUS-0271,707014,101002,151503,50501,1010020
2024-07,CUS-0272,707014,101002,151503,50501,1010020
2024-07,CUS-0273,707014,101002,151503,50501,1010020
2024-07,CUS-0274,707014,101002,151503,50501,1010020
2024-07,CUS-0275,707014,101002,151503,50501,1010020
2024-07,CUS-0276,707014,101002,151503,50501,1010020
2024-07,CUS-0277,707014,101002,151503,50501,1010020
2024-07,CUS-0278,707014,101002,151503,50501,1010020
2024-07,CUS-0279,707014,101002,151503,50501,1010020
2024-07,CUS-0280,707014,101002,151503,50501,1010020
2024-07,CUS-0281,707014,101002,151503,50501,1010020
2024-07,CUS-0282,707014,101002,151503,50501,1010020
2024-07,CUS-0283,707014,101002,151503,50501,1010020
2024-07,CUS-0284,707014,101002,151503,50501,1010020
2024-07,CUS-0285,707014,101002,151503,50501,1010020
2024-07,CUS-0286,707014,101002,151503,50501,1010020
2024-07,CUS-0287,707014,101002,151503,50501,1010020
2024-07,CUS-0288,707014,101002,151503,50501,1010020
2024-07,CUS-0289,707014,101002,151503,50501,1010020
2024-07,CUS-0290,707014,101002,151503,50501,1010020
2024-07,CUS-0291,707014,101002,151503,50501,1010020
2024-07,CUS-0292,707014,101002,151503,50501,1010020
2024-07,CUS-0293,707014,101002,151503,50501,1010020
2024-07,CUS-0294,707014,101002,151503,50501,1010020
2024-07,CUS-0295,707014,101002,151503,50501,1010020
2024-07,CUS-0296,707014,101002,151503,50501,1010020
2024-07,CUS-0297,707014,101002,151503,50501,1010020
2024-07,CUS-0298,707014,101002,151503,50501,1010020
2024-07,CUS-0299,707014,101002,151503,50501,1010020
2024-07,CUS-0300,707014,101002,151503,50501,1010020
2024-07,CUS-0301,707014,101002,151503,50501,1010020
2024-07,CUS-0302,707014,101002,151503,50501,1010020
2024-07,CUS-0303,707014,101002,151503,50501,1010020
2024-07,CUS-0304,707014,101002,151503,50501,1010020
2024-07,CUS-0305,707014,101002,151503,50501,1010020
2024-07,CUS-0306,707014,101002,151503,50501,1010020
2024-07,CUS-0307,707014,101002,151503,50501,1010020
2024-07,CUS-0308,707014,101002,151503,50501,1010020
2024-07,CUS-0309,707014,101002,151503,50501,1010020
2024-07,CUS-0310,707014,101002,151503,50501,1010020
2024-07,CUS-0311,707013,101001,151502,50503,1010019
2024-07,CUS-0312,707013,101001,151502,50503,1010019
2024-07,CUS-0313,707013,101001,151502,50503,1010019
2024-07,CUS-0314,707013,101001,151502,50503,1010019
2024-07,CUS-0315,707013,101001,151502,50503,1010019
2024-07,CUS-0316,707013,101001,151502,50503,1010019
2024-07,CUS-0317,707013,101001,151502,50503,1010019
2024-07,CUS-0318,707013,101001,151502,50503,1010019
2024-07,CUS-0319,707013,101001,151502,50503,1010019
2024-07,CUS-0320,707013,101001,151502,50503,1010019
2024-07,CUS-0321,707013,101001,151502,50503,1010019
2024-07,CUS-0322,707013,101001,151502,50503,1010019
2024-07,CUS-0323,707013,101001,151502,50503,1010019
2024-07,CUS-0324,707013,101001,151502,50503,1010019
2024-07,CUS-0325,707013,101001,151502,50503,1010019
2024-07,CUS-0326,707013,101001,151502,50503,1010019
2024-07,CUS-0327,707013,101001,151502,50503,1010019
2024-07,CUS-0328,707013,101001,151502,50503,1010019
2024-07,CUS-0329,707013,101001,151502,50503,1010019
2024-07,CUS-0330,707013,101001,151502,50503,1010019
2024-07,CUS-0331,707013,101001,151502,50503,1010019
2024-07,CUS-0332,707013,101001,151502,50503,1010019
2024-07,CUS-0333,707013,101001,151502,50503,1010019
2024-07,CUS-0334,707013,101001,151502,50503,1010019
2024-07,CUS-0335,707013,101001,151502,50503,1010019
2024-07,CUS-0336,707013,101001,151502,50503,1010019
2024-07,CUS-0337,707013,101001,151502,50503,1010019
2024-07,CUS-0338,707013,101001,151502,50503,1010019
2024-07,CUS-0339,707013,101001,151502,50503,1010019
2024-07,CUS-0340,707013,101001,151502,50503,1010019
2024-07,CUS-0341,707013,101001,151502,50503,1010019
2024-07,CUS-0342,707013,101001,151502,50503,1010019
2024-07,CUS-0343,707013,101001,151502,50503,1010019
2024-07,CUS-0344,707013,101001,151502,50503,1010019
2024-07,CUS-0345,707013,101001,151502,50503,1010019
2024-07,CUS-0346,707013,101001,151502,50503,1010019
2024-07,CUS-0347,707013,101001,151502,50503,1010019
2024-07,CUS-0348,707013,101001,151502,50503,1010019
2024-07,CUS-0349,707013,101001,151502,50503,1010019
2024-07,CUS-0350,707013,101001,151502,50503,1010019
2024-07,CUS-0351,707013,101001,151502,50503,1010019
2024-07,CUS-0352,707013,101001,151502,50503,1010019
2024-07,CUS-0353,707013,101001,151502,50503,1010019
2024-07,CUS-0354,707013,101001,151502,50503,1010019
2024-07,CUS-0355,707013,101001,151502,50503,1010019
2024-07,CUS-0356,707013,101001,151502,50503,1010019
2024-07,CUS-0357,707013,101001,151502,50503,1010019
2024-07,CUS-0358,707013,101001,151502,50503,1010019
2024-07,CUS-0359,707013,101001,151502,50503,1010019
2024-07,CUS-0360,707013,101001,151502,50503,1010019
2024-07,CUS-0361,707013,101001,151502,50503,1010019
2024-07,CUS-0362,707013,101001,151502,50503,1010019
2024-07,CUS-0363,707013,101001,151502,50503,1010019
2024-07,CUS-0364,707013,101001,151502,50503,1010019
2024-07,CUS-0365,707013,101001,151502,50503,1010019
2024-07,CUS-0366,707013,101001,151502,50503,1010019
2024-07,CUS-0367,707013,101001,151502,50503,1010019
2024-07,CUS-0368,707013,101001,151502,50503,1010019
2024-07,CUS-0369,707013,101001,151502,50503,1010019
2024-07,CUS-0370,707013,101001,151502,50503,1010019
2024-07,CUS-0371,707013,101001,151502,50503,1010019
2024-07,CUS-0372,707013,101001,151502,50503,1010019
2024-07,CUS-0373,707013,101001,151502,50503,1010019
2024-07,CUS-0374,707013,101001,151502,50503,1010019
2024-07,CUS-0375,707013,101001,151502,50503,1010019
2024-07,CUS-0376,707013,101001,151502,50503,1010019
2024-07,CUS-0377,707013,101001,151502,50503,1010019
2024-07,CUS-0378,707013,101001,151502,50503,1010019
2024-07,CUS-0379,707013,101001,151502,50503,1010019
2024-07,CUS-0380,707013,101001,151502,50503,1010019
2024-07,CUS-0381,707013,101001,151502,50503,1010019
2024-07,CUS-0382,707013,101001,151502,50503,1010019
2024-07,CUS-0383,707013,101001,151502,50503,1010019
2024-07,CUS-0384,707013,101001,151502,50503,1010019
2024-07,CUS-0385,707013,101001,151502,50503,1010019
2024-07,CUS-0386,707013,101001,151502,50503,1010019
2024-07,CUS-0387,707013,101001,151502,50503,1010019
2024-07,CUS-0388,707013,101001,151502,50503,1010019
2024-07,CUS-0389,707013,101001,151502,50503,1010019
2024-07,CUS-0390,707013,101001,151502,50503,1010019
2024-07,CUS-0391,707013,101001,151502,50503,1010019
2024-07,CUS-0392,707013,101001,151502,50503,1010019
2024-07,CUS-0393,707013,101001,151502,50503,1010019
2024-07,CUS-0394,707013,101001,151502,50503,1010019
2024-07,CUS-0395,707013,101001,151502,50503,1010019
2024-07,CUS-0396,707013,101001,151502,50503,1010019
2024-07,CUS-0397,707013,101001,151502,50503,1010019
2024-07,CUS-0398,707013,101001,151502,50503,1010019
2024-07,CUS-0399,707013,101001,151502,50503,1010019
2024-07,CUS-0400,707013,101001,151502,50503,1010019
2024-07,CUS-0401,707013,101001,151502,50503,1010019
2024-07,CUS-0402,707013,101001,151502,50503,1010019
2024-07,CUS-0403,707013,101001,151502,50503,1010019
2024-07,CUS-0404,707013,101001,151502,50503,1010019
2024-07,CUS-0405,707013,101001,151502,50503,1010019
2024-07,CUS-0406,707013,101001,151502,50503,1010019
2024-07,CUS-0407,707013,101001,151502,50503,1010019
2024-07,CUS-0408,707013,101001,151502,50503,1010019
2024-07,CUS-0409,707013,101001,151502,50503,1010019
2024-07,CUS-0410,707013,101001,151502,50503,1010019
2024-07,CUS-0411,707013,101001,151502,50503,1010019
2024-07,CUS-0412,707013,101001,151502,50503,1010019
2024-07,CUS-0413,707013,101001,151502,50503,1010019
2024-07,CUS-0414,707013,101001,151502,50503,1010019
2024-07,CUS-0415,707013,101001,151502,50503,1010019
2024-07,CUS-0416,707013,101001,151502,50503,1010019
2024-07,CUS-0417,707013,101001,151502,50503,1010019
2024-07,CUS-0418,707013,101001,151502,50503,1010019
2024-07,CUS-0419,707013,101001,151502,50503,1010019
2024-07,CUS-0420,707013,101001,151502,50503,1010019
2024-07,CUS-0421,707013,101001,151502,50503,1010019
2024-07,CUS-0422,707013,101001,151502,50503,1010019
2024-07,CUS-0423,707013,101001,151502,50503,1010019
2024-07,CUS-0424,707013,101001,151502,50503,1010019
2024-07,CUS-0425,707013,101001,151502,50503,1010019
2024-07,CUS-0426,707013,101001,151502,50503,1010019
2024-07,CUS-0427,707013,101001,151502,50503,1010019
2024-07,CUS-0428,707013,101001,151502,50503,1010019
2024-07,CUS-0429,707013,101001,151502,50503,1010019
2024-07,CUS-0430,707013,101001,151502,50503,1010019
2024-07,CUS-0431,707013,101001,151502,50503,1010019
2024-07,CUS-0432,707013,101001,151502,50503,1010019
2024-07,CUS-0433,707013,101001,151502,50503,1010019
2024-07,CUS-0434,707013,101001,151502,50503,1010019
2024-07,CUS-0435,707013,101001,151502,50503,1010019
2024-07,CUS-0436,707013,101001,151502,50503,1010019
2024-07,CUS-0437,707013,101001,151502,50503,1010019
2024-07,CUS-0438,707013,101001,151502,50503,1010019
2024-07,CUS-0439,707013,101001,151502,50503,1010019
2024-07,CUS-0440,707013,101001,151502,50503,1010019
2024-07,CUS-0441,707013,101001,151502,50503,1010019
2024-07,CUS-0442,707013,101001,151502,50503,1010019
2024-07,CUS-0443,707013,101001,151502,50503,1010019
2024-07,CUS-0444,707013,101001,151502,50503,1010019
2024-07,CUS-0445,707013,101001,151502,50503,1010019
2024-07,CUS-0446,707013,101001,151502,50503,1010019
2024-07,CUS-0447,707013,101001,151502,50503,1010019
2024-07,CUS-0448,707013,101001,151502,50503,1010019
2024-07,CUS-0449,707013,101001,151502,50503,1010019
2024-07,CUS-0450,707013,101001,151502,50503,1010019
2024-07,CUS-0451,707013,101001,151502,50503,1010019
2024-07,CUS-0452,707013,101001,151502,50503,1010019
2024-07,CUS-0453,707013,101001,151502,50503,1010019
2024-07,CUS-0454,707013,101001,151502,50503,1010019
2024-07,CUS-0455,707013,101001,151502,50503,1010019
2024-07,CUS-0456,707013,101001,151502,50503,1010019
2024-07,CUS-0457,707013,101001,151502,50503,1010019
2024-07,CUS-0458,707013,101001,151502,50503,1010019
2024-07,CUS-0459,707013,101001,151502,50503,1010019
2024-07,CUS-0460,707013,101001,151502,50503,1010019
2024-07,CUS-0461,707013,101001,151502,50503,1010019
2024-07,CUS-0462,707013,101001,151502,50503,1010019
2024-07,CUS-0463,707013,101001,151502,50503,1010019
2024-07,CUS-0464,707013,101001,151502,50503,1010019
2024-07,CUS-0465,707013,101001,151502,50503,1010019
2024-07,CUS-0466,707013,101001,151502,50503,1010019
2024-07,CUS-0467,707013,101001,151502,50503,1010019
2024-07,CUS-0468,707013,101001,151502,50503,1010019
2024-07,CUS-0469,707013,101001,151502,50503,1010019
2024-07,CUS-0470,707013,101001,151502,50503,1010019
2024-07,CUS-0471,707013,101001,151502,50503,1010019
2024-07,CUS-0472,707013,101001,151502,50503,1010019
2024-07,CUS-0473,707013,101001,151502,50503,1010019
2024-07,CUS-0474,707013,101001,151502,50503,1010019
2024-07,CUS-0475,707013,101001,151502,50503,1010019
2024-07,CUS-0476,707013,101001,151502,50503,1010019
2024-07,CUS-0477,707013,101001,151502,50503,1010019
2024-07,CUS-0478,707013,101001,151502,50503,1010019
2024-07,CUS-0479,707013,101001,151502,50503,1010019
2024-07,CUS-0480,707013,101001,151502,50503,1010019
2024-07,CUS-0481,707013,101001,151502,50503,1010019
2024-07,CUS-0482,707013,101001,151502,50503,1010019
2024-07,CUS-0483,707013,101001,151502,50503,1010019
2024-07,CUS-0484,707013,101001,151502,50503,1010019
2024-07,CUS-0485,707013,101001,151502,50503,1010019
2024-07,CUS-0486,707013,101001,151502,50503,1010019
2024-07,CUS-0487,707013,101001,151502,50503,1010019
2024-07,CUS-0488,707013,101001,151502,50503,1010019
2024-07,CUS-0489,707013,101001,151502,50503,1010019
2024-07,CUS-0490,707013,101001,151502,50503,1010019
2024-07,CUS-0491,707013,101001,151502,50503,1010019
2024-07,CUS-0492,707013,101001,151502,50503,1010019
2024-07,CUS-0493,707013,101001,151502,50503,1010019
2024-07,CUS-0494,707013,101001,151502,50503,1010019
2024-07,CUS-0495,707013,101001,151502,50503,1010019
2024-07,CUS-0496,707013,101001,151502,50503,1010019
2024-07,CUS-0497,707013,101001,151502,50503,1010019
2024-07,CUS-0498,707013,101001,151502,50503,1010019
2024-07,CUS-0499,707013,101001,151502,50503,1010019
2024-07,CUS-0500,707013,101001,151502,50503,1010019
2024-08,CUS-0001,164010000,23430000,35145000,11715000,234300000
2024-08,CUS-0002,717114,102444,153667,51224,1024449
2024-08,CUS-0003,717114,102444,153667,51224,1024449
2024-08,CUS-0004,717114,102444,153667,51224,1024449
2024-08,CUS-0005,717114,102444,153667,51224,1024449
2024-08,CUS-0006,717114,102444,153667,51224,1024449
2024-08,CUS-0007,717114,102444,153667,51224,1024449
2024-08,CUS-0008,717114,102444,153667,51224,1024449
2024-08,CUS-0009,717114,102444,153667,51224,1024449
2024-08,CUS-0010,717114,102444,153667,51224,1024449
2024-08,CUS-0011,717114,102444,153667,51224,1024449
2024-08,CUS-0012,717114,102444,153667,51224,1024449
2024-08,CUS-0013,717114,102444,153667,51224,1024449
2024-08,CUS-0014,717114,102444,153667,51224,1024449
2024-08,CUS-0015,717114,102444,153667,51224,1024449
2024-08,CUS-0016,717114,102444,153667,51224,1024449
2024-08,CUS-0017,717114,102444,153667,51224,1024449
2024-08,CUS-0018,717114,102444,153667,51224,1024449
2024-08,CUS-0019,717114,102444,153667,51224,1024449
2024-08,CUS-0020,717114,102444,153667,51224,1024449
2024-08,CUS-0021,717114,102444,153667,51224,1024449
2024-08,CUS-0022,717114,102444,153667,51224,1024449
2024-08,CUS-0023,717114,102444,153667,51224,1024449
2024-08,CUS-0024,717114,102444,153667,51224,1024449
2024-08,CUS-0025,717114,102444,153667,51224,1024449
2024-08,CUS-0026,717114,102444,153667,51224,1024449
2024-08,CUS-0027,717114,102444,153667,51224,1024449
2024-08,CUS-0028,717114,102444,153667,51224,1024449
2024-08,CUS-0029,717114,102444,153667,51224,1024449
2024-08,CUS-0030,717114,102444,153667,51224,1024449
2024-08,CUS-0031,717114,102444,153667,51224,1024449
2024-08,CUS-0032,717114,102444,153667,51224,1024449
2024-08,CUS-0033,717114,102444,153667,51224,1024449
2024-08,CUS-0034,717114,102444,153667,51224,1024449
2024-08,CUS-0035,717114,102444,153667,51224,1024449
2024-08,CUS-0036,717114,102444,153667,51224,1024449
2024-08,CUS-0037,717114,102444,153667,51224,1024449
2024-08,CUS-0038,717114,102444,153667,51224,1024449
2024-08,CUS-0039,717114,102444,153667,51224,1024449
2024-08,CUS-0040,717114,102444,153667,51224,1024449
2024-08,CUS-0041,717114,102444,153667,51224,1024449
2024-08,CUS-0042,717114,102444,153667,51224,1024449
2024-08,CUS-0043,717114,102444,153667,51224,1024449
2024-08,CUS-0044,717114,102444,153667,51224,1024449
2024-08,CUS-0045,717114,102444,153667,51224,1024449
2024-08,CUS-0046,717114,102444,153667,51224,1024449
2024-08,CUS-0047,717114,102444,153667,51224,1024449
2024-08,CUS-0048,717114,102444,153667,51224,1024449
2024-08,CUS-0049,717114,102444,153667,51224,1024449
2024-08,CUS-0050,717114,102444,153667,51224,1024449
2024-08,CUS-0051,717114,102444,153667,51224,1024449
2024-08,CUS-0052,717114,102444,153667,51224,1024449
2024-08,CUS-0053,717114,102444,153667,51224,1024449
2024-08,CUS-0054,717114,102444,153667,51224,1024449
2024-08,CUS-0055,717114,102444,153667,51224,1024449
2024-08,CUS-0056,717114,102444,153667,51224,1024449
2024-08,CUS-0057,717114,102444,153667,51224,1024449
2024-08,CUS-0058,717114,102444,153667,51224,1024449
2024-08,CUS-0059,717114,102444,153667,51224,1024449
2024-08,CUS-0060,717114,102444,153667,51224,1024449
2024-08,CUS-0061,717114,102444,153667,51224,1024449
2024-08,CUS-0062,717114,102444,153667,51224,1024449
2024-08,CUS-0063,717114,102444,153667,51224,1024449
2024-08,CUS-0064,717114,102444,153667,51224,1024449
2024-08,CUS-0065,717114,102444,153667,51224,1024449
2024-08,CUS-0066,717114,102444,153667,51224,1024449
2024-08,CUS-0067,717114,102444,153667,51224,1024449
2024-08,CUS-0068,717114,102444,153667,51224,1024449
2024-08,CUS-0069,717114,102444,153667,51224,1024449
2024-08,CUS-0070,717114,102444,153667,51224,1024449
2024-08,CUS-0071,717114,102444,153667,51224,1024449
2024-08,CUS-0072,717114,102444,153667,51224,1024449
2024-08,CUS-0073,717114,102444,153667,51224,1024449
2024-08,CUS-0074,717114,102444,153667,51224,1024449
2024-08,CUS-0075,717114,102444,153667,51224,1024449
2024-08,CUS-0076,717114,102444,153667,51224,1024449
2024-08,CUS-0077,717114,102444,153667,51224,1024449
2024-08,CUS-0078,717114,102444,153667,51224,1024449
2024-08,CUS-0079,717114,102444,153667,51224,1024449
2024-08,CUS-0080,717114,102444,153667,51224,1024449
2024-08,CUS-0081,717114,102444,153667,51224,1024449
2024-08,CUS-0082,717114,102444,153667,51224,1024449
2024-08,CUS-0083,717114,102444,153667,51224,1024449
2024-08,CUS-0084,717114,102444,153667,51224,1024449
2024-08,CUS-0085,717114,102444,153667,51224,1024449
2024-08,CUS-0086,717114,102444,153667,51224,1024449
2024-08,CUS-0087,717114,102444,153667,51224,1024449
2024-08,CUS-0088,717114,102444,153667,51224,1024449
2024-08,CUS-0089,717114,102444,153667,51224,1024449
2024-08,CUS-0090,717114,102444,153667,51224,1024449
2024-08,CUS-0091,717114,102444,153667,51224,1024449
2024-08,CUS-0092,717114,102444,153667,51224,1024449
2024-08,CUS-0093,717114,102444,153667,51224,1024449
2024-08,CUS-0094,717114,102444,153667,51224,1024449
2024-08,CUS-0095,717114,102444,153667,51224,1024449
2024-08,CUS-0096,717114,102444,153667,51224,1024449
2024-08,CUS-0097,717114,102444,153667,51224,1024449
2024-08,CUS-0098,717114,102444,153667,51224,1024449
2024-08,CUS-0099,717114,102444,153667,51224,1024449
2024-08,CUS-0100,717114,102444,153667,51224,1024449
2024-08,CUS-0101,717114,102444,153667,51224,1024449
2024-08,CUS-0102,717114,102444,153667,51224,1024449
2024-08,CUS-0103,717114,102444,153667,51224,1024449
2024-08,CUS-0104,717114,102444,153667,51224,1024449
2024-08,CUS-0105,717114,102444,153667,51224,1024449
2024-08,CUS-0106,717114,102444,153667,51224,1024449
2024-08,CUS-0107,717114,102444,153667,51224,1024449
2024-08,CUS-0108,717114,102444,153667,51224,1024449
2024-08,CUS-0109,717114,102444,153667,51224,1024449
2024-08,CUS-0110,717114,102444,153667,51224,1024449
2024-08,CUS-0111,717114,102444,153667,51224,1024449
2024-08,CUS-0112,717114,102444,153667,51224,1024449
2024-08,CUS-0113,717114,102444,153667,51224,1024449
2024-08,CUS-0114,717114,102444,153667,51224,1024449
2024-08,CUS-0115,717114,102444,153667,51224,1024449
2024-08,CUS-0116,717114,102444,153667,51224,1024449
2024-08,CUS-0117,717114,102444,153667,51224,1024449
2024-08,CUS-0118,717114,102444,153667,51224,1024449
2024-08,CUS-0119,717114,102444,153667,51224,1024449
2024-08,CUS-0120,717114,102444,153667,51224,1024449
2024-08,CUS-0121,717114,102444,153667,51224,1024449
2024-08,CUS-0122,717114,102444,153667,51224,1024449
2024-08,CUS-0123,717114,102444,153667,51224,1024449
2024-08,CUS-0124,717114,102444,153667,51224,1024449
2024-08,CUS-0125,717114,102444,153667,51224,1024449
2024-08,CUS-0126,717114,102444,153667,51224,1024449
2024-08,CUS-0127,717114,102444,153667,51224,1024449
2024-08,CUS-0128,717114,102444,153667,51224,1024449
2024-08,CUS-0129,717114,102444,153667,51224,1024449
2024-08,CUS-0130,717114,102444,153667,51224,1024449
2024-08,CUS-0131,717114,102444,153667,51224,1024449
2024-08,CUS-0132,717114,102444,153667,51224,1024449
2024-08,CUS-0133,717114,102444,153667,51224,1024449
2024-08,CUS-0134,717114,102444,153667,51224,1024449
2024-08,CUS-0135,717114,102444,153667,51224,1024449
2024-08,CUS-0136,717114,102444,153667,51224,1024449
2024-08,CUS-0137,717114,102444,153667,51224,1024449
2024-08,CUS-0138,717114,102444,153667,51224,1024449
