journal_id,period,reference,account,signed_cents
JRN-004640,2023-12,INV-04-0042,ar,-1515030
JRN-004641,2023-12,COST-INV-04-0042,cogs,909018
JRN-004641,2023-12,COST-INV-04-0042,cash,-909018
JRN-004642,2023-12,INV-04-0043,ar,1515030
JRN-004642,2023-12,INV-04-0043,revenue,-1515030
JRN-004643,2023-12,INV-04-0043,cash,1515030
JRN-004643,2023-12,INV-04-0043,ar,-1515030
JRN-004644,2023-12,COST-INV-04-0043,cogs,909018
JRN-004644,2023-12,COST-INV-04-0043,cash,-909018
JRN-004645,2023-12,INV-04-0044,ar,1515030
JRN-004645,2023-12,INV-04-0044,revenue,-1515030
JRN-004646,2023-12,INV-04-0044,cash,1515030
JRN-004646,2023-12,INV-04-0044,ar,-1515030
JRN-004647,2023-12,COST-INV-04-0044,cogs,909018
JRN-004647,2023-12,COST-INV-04-0044,cash,-909018
JRN-004648,2023-12,INV-04-0045,ar,1515030
JRN-004648,2023-12,INV-04-0045,revenue,-1515030
JRN-004649,2023-12,INV-04-0045,cash,1515030
JRN-004649,2023-12,INV-04-0045,ar,-1515030
JRN-004650,2023-12,COST-INV-04-0045,cogs,909018
JRN-004650,2023-12,COST-INV-04-0045,cash,-909018
JRN-004651,2023-12,INV-04-0046,ar,1515030
JRN-004651,2023-12,INV-04-0046,revenue,-1515030
JRN-004652,2023-12,INV-04-0046,cash,1515030
JRN-004652,2023-12,INV-04-0046,ar,-1515030
JRN-004653,2023-12,COST-INV-04-0046,cogs,909018
JRN-004653,2023-12,COST-INV-04-0046,cash,-909018
JRN-004654,2023-12,INV-04-0047,ar,1515030
JRN-004654,2023-12,INV-04-0047,revenue,-1515030
JRN-004655,2023-12,INV-04-0047,cash,1515030
JRN-004655,2023-12,INV-04-0047,ar,-1515030
JRN-004656,2023-12,COST-INV-04-0047,cogs,909018
JRN-004656,2023-12,COST-INV-04-0047,cash,-909018
JRN-004657,2023-12,INV-04-0048,ar,1515030
JRN-004657,2023-12,INV-04-0048,revenue,-1515030
JRN-004658,2023-12,INV-04-0048,cash,1515030
JRN-004658,2023-12,INV-04-0048,ar,-1515030
JRN-004659,2023-12,COST-INV-04-0048,cogs,909018
JRN-004659,2023-12,COST-INV-04-0048,cash,-909018
JRN-004660,2023-12,INV-04-0049,ar,1515030
JRN-004660,2023-12,INV-04-0049,revenue,-1515030
JRN-004661,2023-12,INV-04-0049,cash,1515030
JRN-004661,2023-12,INV-04-0049,ar,-1515030
JRN-004662,2023-12,COST-INV-04-0049,cogs,909018
JRN-004662,2023-12,COST-INV-04-0049,cash,-909018
JRN-004663,2023-12,INV-04-0050,ar,1515030
JRN-004663,2023-12,INV-04-0050,revenue,-1515030
JRN-004664,2023-12,INV-04-0050,cash,1515030
JRN-004664,2023-12,INV-04-0050,ar,-1515030
JRN-004665,2023-12,COST-INV-04-0050,cogs,909018
JRN-004665,2023-12,COST-INV-04-0050,cash,-909018
JRN-004666,2023-12,INV-04-0051,ar,1515030
JRN-004666,2023-12,INV-04-0051,revenue,-1515030
JRN-004667,2023-12,INV-04-0051,cash,1515030
JRN-004667,2023-12,INV-04-0051,ar,-1515030
JRN-004668,2023-12,COST-INV-04-0051,cogs,909018
JRN-004668,2023-12,COST-INV-04-0051,cash,-909018
JRN-004669,2023-12,INV-04-0052,ar,1515030
JRN-004669,2023-12,INV-04-0052,revenue,-1515030
JRN-004670,2023-12,INV-04-0052,cash,1515030
JRN-004670,2023-12,INV-04-0052,ar,-1515030
JRN-004671,2023-12,COST-INV-04-0052,cogs,909018
JRN-004671,2023-12,COST-INV-04-0052,cash,-909018
JRN-004672,2023-12,INV-04-0053,ar,1515030
JRN-004672,2023-12,INV-04-0053,revenue,-1515030
JRN-004673,2023-12,INV-04-0053,cash,1515030
JRN-004673,2023-12,INV-04-0053,ar,-1515030
JRN-004674,2023-12,COST-INV-04-0053,cogs,909018
JRN-004674,2023-12,COST-INV-04-0053,cash,-909018
JRN-004675,2023-12,INV-04-0054,ar,1515030
JRN-004675,2023-12,INV-04-0054,revenue,-1515030
JRN-004676,2023-12,INV-04-0054,cash,1515030
JRN-004676,2023-12,INV-04-0054,ar,-1515030
JRN-004677,2023-12,COST-INV-04-0054,cogs,909018
JRN-004677,2023-12,COST-INV-04-0054,cash,-909018
JRN-004678,2023-12,INV-04-0055,ar,1515030
JRN-004678,2023-12,INV-04-0055,revenue,-1515030
JRN-004679,2023-12,INV-04-0055,cash,1515030
JRN-004679,2023-12,INV-04-0055,ar,-1515030
JRN-004680,2023-12,COST-INV-04-0055,cogs,909018
JRN-004680,2023-12,COST-INV-04-0055,cash,-909018
JRN-004681,2023-12,INV-04-0056,ar,1515030
JRN-004681,2023-12,INV-04-0056,revenue,-1515030
JRN-004682,2023-12,INV-04-0056,cash,1515030
JRN-004682,2023-12,INV-04-0056,ar,-1515030
JRN-004683,2023-12,COST-INV-04-0056,cogs,909018
JRN-004683,2023-12,COST-INV-04-0056,cash,-909018
JRN-004684,2023-12,INV-04-0057,ar,1515030
JRN-004684,2023-12,INV-04-0057,revenue,-1515030
JRN-004685,2023-12,INV-04-0057,cash,1515030
JRN-004685,2023-12,INV-04-0057,ar,-1515030
JRN-004686,2023-12,COST-INV-04-0057,cogs,909018
JRN-004686,2023-12,COST-INV-04-0057,cash,-909018
JRN-004687,2023-12,INV-04-0058,ar,1515030
JRN-004687,2023-12,INV-04-0058,revenue,-1515030
JRN-004688,2023-12,INV-04-0058,cash,1515030
JRN-004688,2023-12,INV-04-0058,ar,-1515030
JRN-004689,2023-12,COST-INV-04-0058,cogs,909018
JRN-004689,2023-12,COST-INV-04-0058,cash,-909018
JRN-004690,2023-12,INV-04-0059,ar,1515030
JRN-004690,2023-12,INV-04-0059,revenue,-1515030
JRN-004691,2023-12,INV-04-0059,cash,1515030
JRN-004691,2023-12,INV-04-0059,ar,-1515030
JRN-004692,2023-12,COST-INV-04-0059,cogs,909018
JRN-004692,2023-12,COST-INV-04-0059,cash,-909018
JRN-004693,2023-12,INV-04-0060,ar,1515030
JRN-004693,2023-12,INV-04-0060,revenue,-1515030
JRN-004694,2023-12,INV-04-0060,cash,1515030
JRN-004694,2023-12,INV-04-0060,ar,-1515030
JRN-004695,2023-12,COST-INV-04-0060,cogs,909018
JRN-004695,2023-12,COST-INV-04-0060,cash,-909018
JRN-004696,2023-12,INV-04-0061,ar,1515030
JRN-004696,2023-12,INV-04-0061,revenue,-1515030
JRN-004697,2023-12,INV-04-0061,cash,1515030
JRN-004697,2023-12,INV-04-0061,ar,-1515030
JRN-004698,2023-12,COST-INV-04-0061,cogs,909018
JRN-004698,2023-12,COST-INV-04-0061,cash,-909018
JRN-004699,2023-12,INV-04-0062,ar,1515030
JRN-004699,2023-12,INV-04-0062,revenue,-1515030
JRN-004700,2023-12,INV-04-0062,cash,1515030
JRN-004700,2023-12,INV-04-0062,ar,-1515030
JRN-004701,2023-12,COST-INV-04-0062,cogs,909018
JRN-004701,2023-12,COST-INV-04-0062,cash,-909018
JRN-004702,2023-12,INV-04-0063,ar,1515030
JRN-004702,2023-12,INV-04-0063,revenue,-1515030
JRN-004703,2023-12,INV-04-0063,cash,1515030
JRN-004703,2023-12,INV-04-0063,ar,-1515030
JRN-004704,2023-12,COST-INV-04-0063,cogs,909018
JRN-004704,2023-12,COST-INV-04-0063,cash,-909018
JRN-004705,2023-12,INV-04-0064,ar,1515030
JRN-004705,2023-12,INV-04-0064,revenue,-1515030
JRN-004706,2023-12,INV-04-0064,cash,1515030
JRN-004706,2023-12,INV-04-0064,ar,-1515030
JRN-004707,2023-12,COST-INV-04-0064,cogs,909018
JRN-004707,2023-12,COST-INV-04-0064,cash,-909018
JRN-004708,2023-12,INV-04-0065,ar,1515030
JRN-004708,2023-12,INV-04-0065,revenue,-1515030
JRN-004709,2023-12,INV-04-0065,cash,1515030
JRN-004709,2023-12,INV-04-0065,ar,-1515030
JRN-004710,2023-12,COST-INV-04-0065,cogs,909018
JRN-004710,2023-12,COST-INV-04-0065,cash,-909018
JRN-004711,2023-12,INV-04-0066,ar,1515030
JRN-004711,2023-12,INV-04-0066,revenue,-1515030
JRN-004712,2023-12,INV-04-0066,cash,1515030
JRN-004712,2023-12,INV-04-0066,ar,-1515030
JRN-004713,2023-12,COST-INV-04-0066,cogs,909018
JRN-004713,2023-12,COST-INV-04-0066,cash,-909018
JRN-004714,2023-12,INV-04-0067,ar,1515030
JRN-004714,2023-12,INV-04-0067,revenue,-1515030
JRN-004715,2023-12,INV-04-0067,cash,1515030
JRN-004715,2023-12,INV-04-0067,ar,-1515030
JRN-004716,2023-12,COST-INV-04-0067,cogs,909018
JRN-004716,2023-12,COST-INV-04-0067,cash,-909018
JRN-004717,2023-12,INV-04-0068,ar,1515030
JRN-004717,2023-12,INV-04-0068,revenue,-1515030
JRN-004718,2023-12,INV-04-0068,cash,1515030
JRN-004718,2023-12,INV-04-0068,ar,-1515030
JRN-004719,2023-12,COST-INV-04-0068,cogs,909018
JRN-004719,2023-12,COST-INV-04-0068,cash,-909018
JRN-004720,2023-12,INV-04-0069,ar,1515030
JRN-004720,2023-12,INV-04-0069,revenue,-1515030
JRN-004721,2023-12,INV-04-0069,cash,1515030
JRN-004721,2023-12,INV-04-0069,ar,-1515030
JRN-004722,2023-12,COST-INV-04-0069,cogs,909018
JRN-004722,2023-12,COST-INV-04-0069,cash,-909018
JRN-004723,2023-12,INV-04-0070,ar,1515030
JRN-004723,2023-12,INV-04-0070,revenue,-1515030
JRN-004724,2023-12,INV-04-0070,cash,1515030
JRN-004724,2023-12,INV-04-0070,ar,-1515030
JRN-004725,2023-12,COST-INV-04-0070,cogs,909018
JRN-004725,2023-12,COST-INV-04-0070,cash,-909018
JRN-004726,2023-12,INV-04-0071,ar,1515030
JRN-004726,2023-12,INV-04-0071,revenue,-1515030
JRN-004727,2023-12,INV-04-0071,cash,1515030
JRN-004727,2023-12,INV-04-0071,ar,-1515030
JRN-004728,2023-12,COST-INV-04-0071,cogs,909018
JRN-004728,2023-12,COST-INV-04-0071,cash,-909018
JRN-004729,2023-12,INV-04-0072,ar,1515030
JRN-004729,2023-12,INV-04-0072,revenue,-1515030
JRN-004730,2023-12,INV-04-0072,cash,1515030
JRN-004730,2023-12,INV-04-0072,ar,-1515030
JRN-004731,2023-12,COST-INV-04-0072,cogs,909018
JRN-004731,2023-12,COST-INV-04-0072,cash,-909018
JRN-004732,2023-12,INV-04-0073,ar,1515030
JRN-004732,2023-12,INV-04-0073,revenue,-1515030
JRN-004733,2023-12,INV-04-0073,cash,1515030
JRN-004733,2023-12,INV-04-0073,ar,-1515030
JRN-004734,2023-12,COST-INV-04-0073,cogs,909018
JRN-004734,2023-12,COST-INV-04-0073,cash,-909018
JRN-004735,2023-12,INV-04-0074,ar,1515030
JRN-004735,2023-12,INV-04-0074,revenue,-1515030
JRN-004736,2023-12,INV-04-0074,cash,1515030
JRN-004736,2023-12,INV-04-0074,ar,-1515030
JRN-004737,2023-12,COST-INV-04-0074,cogs,909018
JRN-004737,2023-12,COST-INV-04-0074,cash,-909018
JRN-004738,2023-12,INV-04-0075,ar,1515030
JRN-004738,2023-12,INV-04-0075,revenue,-1515030
JRN-004739,2023-12,INV-04-0075,cash,1515030
JRN-004739,2023-12,INV-04-0075,ar,-1515030
JRN-004740,2023-12,COST-INV-04-0075,cogs,909018
JRN-004740,2023-12,COST-INV-04-0075,cash,-909018
JRN-004741,2023-12,INV-04-0076,ar,1515030
JRN-004741,2023-12,INV-04-0076,revenue,-1515030
JRN-004742,2023-12,INV-04-0076,cash,1515030
JRN-004742,2023-12,INV-04-0076,ar,-1515030
JRN-004743,2023-12,COST-INV-04-0076,cogs,909018
JRN-004743,2023-12,COST-INV-04-0076,cash,-909018
JRN-004744,2023-12,INV-04-0077,ar,1515030
JRN-004744,2023-12,INV-04-0077,revenue,-1515030
JRN-004745,2023-12,INV-04-0077,cash,1515030
JRN-004745,2023-12,INV-04-0077,ar,-1515030
JRN-004746,2023-12,COST-INV-04-0077,cogs,909018
JRN-004746,2023-12,COST-INV-04-0077,cash,-909018
JRN-004747,2023-12,INV-04-0078,ar,1515030
JRN-004747,2023-12,INV-04-0078,revenue,-1515030
JRN-004748,2023-12,INV-04-0078,cash,1515030
JRN-004748,2023-12,INV-04-0078,ar,-1515030
JRN-004749,2023-12,COST-INV-04-0078,cogs,909018
JRN-004749,2023-12,COST-INV-04-0078,cash,-909018
JRN-004750,2023-12,INV-04-0079,ar,1515030
JRN-004750,2023-12,INV-04-0079,revenue,-1515030
JRN-004751,2023-12,INV-04-0079,cash,1515030
JRN-004751,2023-12,INV-04-0079,ar,-1515030
JRN-004752,2023-12,COST-INV-04-0079,cogs,909018
JRN-004752,2023-12,COST-INV-04-0079,cash,-909018
JRN-004753,2023-12,INV-04-0080,ar,1515030
JRN-004753,2023-12,INV-04-0080,revenue,-1515030
JRN-004754,2023-12,INV-04-0080,cash,1515030
JRN-004754,2023-12,INV-04-0080,ar,-1515030
JRN-004755,2023-12,COST-INV-04-0080,cogs,909018
JRN-004755,2023-12,COST-INV-04-0080,cash,-909018
JRN-004756,2023-12,INV-04-0081,ar,1515030
JRN-004756,2023-12,INV-04-0081,revenue,-1515030
JRN-004757,2023-12,INV-04-0081,cash,1515030
JRN-004757,2023-12,INV-04-0081,ar,-1515030
JRN-004758,2023-12,COST-INV-04-0081,cogs,909018
JRN-004758,2023-12,COST-INV-04-0081,cash,-909018
JRN-004759,2023-12,INV-04-0082,ar,1515030
JRN-004759,2023-12,INV-04-0082,revenue,-1515030
JRN-004760,2023-12,INV-04-0082,cash,1515030
JRN-004760,2023-12,INV-04-0082,ar,-1515030
JRN-004761,2023-12,COST-INV-04-0082,cogs,909018
JRN-004761,2023-12,COST-INV-04-0082,cash,-909018
JRN-004762,2023-12,INV-04-0083,ar,1515030
JRN-004762,2023-12,INV-04-0083,revenue,-1515030
JRN-004763,2023-12,INV-04-0083,cash,1515030
JRN-004763,2023-12,INV-04-0083,ar,-1515030
JRN-004764,2023-12,COST-INV-04-0083,cogs,909018
JRN-004764,2023-12,COST-INV-04-0083,cash,-909018
JRN-004765,2023-12,INV-04-0084,ar,1515030
JRN-004765,2023-12,INV-04-0084,revenue,-1515030
JRN-004766,2023-12,INV-04-0084,cash,1515030
JRN-004766,2023-12,INV-04-0084,ar,-1515030
JRN-004767,2023-12,COST-INV-04-0084,cogs,909018
JRN-004767,2023-12,COST-INV-04-0084,cash,-909018
JRN-004768,2023-12,INV-04-0085,ar,1515030
JRN-004768,2023-12,INV-04-0085,revenue,-1515030
JRN-004769,2023-12,INV-04-0085,cash,1515030
JRN-004769,2023-12,INV-04-0085,ar,-1515030
JRN-004770,2023-12,COST-INV-04-0085,cogs,909018
JRN-004770,2023-12,COST-INV-04-0085,cash,-909018
JRN-004771,2023-12,INV-04-0086,ar,1515030
JRN-004771,2023-12,INV-04-0086,revenue,-1515030
JRN-004772,2023-12,INV-04-0086,cash,1515030
JRN-004772,2023-12,INV-04-0086,ar,-1515030
JRN-004773,2023-12,COST-INV-04-0086,cogs,909018
JRN-004773,2023-12,COST-INV-04-0086,cash,-909018
JRN-004774,2023-12,INV-04-0087,ar,1515030
JRN-004774,2023-12,INV-04-0087,revenue,-1515030
JRN-004775,2023-12,INV-04-0087,cash,1515030
JRN-004775,2023-12,INV-04-0087,ar,-1515030
JRN-004776,2023-12,COST-INV-04-0087,cogs,909018
JRN-004776,2023-12,COST-INV-04-0087,cash,-909018
JRN-004777,2023-12,INV-04-0088,ar,1515030
JRN-004777,2023-12,INV-04-0088,revenue,-1515030
JRN-004778,2023-12,INV-04-0088,cash,1515030
JRN-004778,2023-12,INV-04-0088,ar,-1515030
JRN-004779,2023-12,COST-INV-04-0088,cogs,909018
JRN-004779,2023-12,COST-INV-04-0088,cash,-909018
JRN-004780,2023-12,INV-04-0089,ar,1515030
JRN-004780,2023-12,INV-04-0089,revenue,-1515030
JRN-004781,2023-12,INV-04-0089,cash,1515030
JRN-004781,2023-12,INV-04-0089,ar,-1515030
JRN-004782,2023-12,COST-INV-04-0089,cogs,909018
JRN-004782,2023-12,COST-INV-04-0089,cash,-909018
JRN-004783,2023-12,INV-04-0090,ar,1515030
JRN-004783,2023-12,INV-04-0090,revenue,-1515030
JRN-004784,2023-12,INV-04-0090,cash,1515030
JRN-004784,2023-12,INV-04-0090,ar,-1515030
JRN-004785,2023-12,COST-INV-04-0090,cogs,909018
JRN-004785,2023-12,COST-INV-04-0090,cash,-909018
JRN-004786,2023-12,INV-04-0091,ar,1515030
JRN-004786,2023-12,INV-04-0091,revenue,-1515030
JRN-004787,2023-12,INV-04-0091,cash,1515030
JRN-004787,2023-12,INV-04-0091,ar,-1515030
JRN-004788,2023-12,COST-INV-04-0091,cogs,909018
JRN-004788,2023-12,COST-INV-04-0091,cash,-909018
JRN-004789,2023-12,INV-04-0092,ar,1515030
JRN-004789,2023-12,INV-04-0092,revenue,-1515030
JRN-004790,2023-12,INV-04-0092,cash,1515030
JRN-004790,2023-12,INV-04-0092,ar,-1515030
JRN-004791,2023-12,COST-INV-04-0092,cogs,909018
JRN-004791,2023-12,COST-INV-04-0092,cash,-909018
JRN-004792,2023-12,INV-04-0093,ar,1515030
JRN-004792,2023-12,INV-04-0093,revenue,-1515030
JRN-004793,2023-12,INV-04-0093,cash,1515030
JRN-004793,2023-12,INV-04-0093,ar,-1515030
JRN-004794,2023-12,COST-INV-04-0093,cogs,909018
JRN-004794,2023-12,COST-INV-04-0093,cash,-909018
JRN-004795,2023-12,INV-04-0094,ar,1515030
JRN-004795,2023-12,INV-04-0094,revenue,-1515030
JRN-004796,2023-12,INV-04-0094,cash,1515030
JRN-004796,2023-12,INV-04-0094,ar,-1515030
JRN-004797,2023-12,COST-INV-04-0094,cogs,909018
JRN-004797,2023-12,COST-INV-04-0094,cash,-909018
JRN-004798,2023-12,INV-04-0095,ar,1515030
JRN-004798,2023-12,INV-04-0095,revenue,-1515030
JRN-004799,2023-12,INV-04-0095,cash,1515030
JRN-004799,2023-12,INV-04-0095,ar,-1515030
JRN-004800,2023-12,COST-INV-04-0095,cogs,909018
JRN-004800,2023-12,COST-INV-04-0095,cash,-909018
JRN-004801,2023-12,INV-04-0096,ar,1515030
JRN-004801,2023-12,INV-04-0096,revenue,-1515030
JRN-004802,2023-12,INV-04-0096,cash,1515030
JRN-004802,2023-12,INV-04-0096,ar,-1515030
JRN-004803,2023-12,COST-INV-04-0096,cogs,909018
JRN-004803,2023-12,COST-INV-04-0096,cash,-909018
JRN-004804,2023-12,INV-04-0097,ar,1515030
JRN-004804,2023-12,INV-04-0097,revenue,-1515030
JRN-004805,2023-12,INV-04-0097,cash,1515030
JRN-004805,2023-12,INV-04-0097,ar,-1515030
JRN-004806,2023-12,COST-INV-04-0097,cogs,909018
JRN-004806,2023-12,COST-INV-04-0097,cash,-909018
JRN-004807,2023-12,INV-04-0098,ar,1515030
JRN-004807,2023-12,INV-04-0098,revenue,-1515030
JRN-004808,2023-12,INV-04-0098,cash,1515030
JRN-004808,2023-12,INV-04-0098,ar,-1515030
JRN-004809,2023-12,COST-INV-04-0098,cogs,909018
JRN-004809,2023-12,COST-INV-04-0098,cash,-909018
JRN-004810,2023-12,INV-04-0099,ar,1515030
JRN-004810,2023-12,INV-04-0099,revenue,-1515030
JRN-004811,2023-12,INV-04-0099,cash,1515030
JRN-004811,2023-12,INV-04-0099,ar,-1515030
JRN-004812,2023-12,COST-INV-04-0099,cogs,909018
JRN-004812,2023-12,COST-INV-04-0099,cash,-909018
JRN-004813,2023-12,INV-04-0100,ar,1515030
JRN-004813,2023-12,INV-04-0100,revenue,-1515030
JRN-004814,2023-12,INV-04-0100,cash,1515030
JRN-004814,2023-12,INV-04-0100,ar,-1515030
JRN-004815,2023-12,COST-INV-04-0100,cogs,909018
JRN-004815,2023-12,COST-INV-04-0100,cash,-909018
JRN-004816,2023-12,INV-04-0101,ar,1515030
JRN-004816,2023-12,INV-04-0101,revenue,-1515030
JRN-004817,2023-12,INV-04-0101,cash,1515030
JRN-004817,2023-12,INV-04-0101,ar,-1515030
JRN-004818,2023-12,COST-INV-04-0101,cogs,909018
JRN-004818,2023-12,COST-INV-04-0101,cash,-909018
JRN-004819,2023-12,INV-04-0102,ar,1515030
JRN-004819,2023-12,INV-04-0102,revenue,-1515030
JRN-004820,2023-12,INV-04-0102,cash,1515030
JRN-004820,2023-12,INV-04-0102,ar,-1515030
JRN-004821,2023-12,COST-INV-04-0102,cogs,909018
JRN-004821,2023-12,COST-INV-04-0102,cash,-909018
JRN-004822,2023-12,INV-04-0103,ar,1515030
JRN-004822,2023-12,INV-04-0103,revenue,-1515030
JRN-004823,2023-12,INV-04-0103,cash,1515030
JRN-004823,2023-12,INV-04-0103,ar,-1515030
JRN-004824,2023-12,COST-INV-04-0103,cogs,909018
JRN-004824,2023-12,COST-INV-04-0103,cash,-909018
JRN-004825,2023-12,INV-04-0104,ar,1515030
JRN-004825,2023-12,INV-04-0104,revenue,-1515030
JRN-004826,2023-12,INV-04-0104,cash,1515030
JRN-004826,2023-12,INV-04-0104,ar,-1515030
JRN-004827,2023-12,COST-INV-04-0104,cogs,909018
JRN-004827,2023-12,COST-INV-04-0104,cash,-909018
JRN-004828,2023-12,INV-04-0105,ar,1515030
JRN-004828,2023-12,INV-04-0105,revenue,-1515030
JRN-004829,2023-12,INV-04-0105,cash,1515030
JRN-004829,2023-12,INV-04-0105,ar,-1515030
JRN-004830,2023-12,COST-INV-04-0105,cogs,909018
JRN-004830,2023-12,COST-INV-04-0105,cash,-909018
JRN-004831,2023-12,INV-04-0106,ar,1515030
JRN-004831,2023-12,INV-04-0106,revenue,-1515030
JRN-004832,2023-12,INV-04-0106,cash,1515030
JRN-004832,2023-12,INV-04-0106,ar,-1515030
JRN-004833,2023-12,COST-INV-04-0106,cogs,909018
JRN-004833,2023-12,COST-INV-04-0106,cash,-909018
JRN-004834,2023-12,INV-04-0107,ar,1515030
JRN-004834,2023-12,INV-04-0107,revenue,-1515030
JRN-004835,2023-12,INV-04-0107,cash,1515030
JRN-004835,2023-12,INV-04-0107,ar,-1515030
JRN-004836,2023-12,COST-INV-04-0107,cogs,909018
JRN-004836,2023-12,COST-INV-04-0107,cash,-909018
JRN-004837,2023-12,INV-04-0108,ar,1515030
JRN-004837,2023-12,INV-04-0108,revenue,-1515030
JRN-004838,2023-12,INV-04-0108,cash,1515030
JRN-004838,2023-12,INV-04-0108,ar,-1515030
JRN-004839,2023-12,COST-INV-04-0108,cogs,909018
JRN-004839,2023-12,COST-INV-04-0108,cash,-909018
JRN-004840,2023-12,INV-04-0109,ar,1515030
JRN-004840,2023-12,INV-04-0109,revenue,-1515030
JRN-004841,2023-12,INV-04-0109,cash,1515030
JRN-004841,2023-12,INV-04-0109,ar,-1515030
JRN-004842,2023-12,COST-INV-04-0109,cogs,909018
JRN-004842,2023-12,COST-INV-04-0109,cash,-909018
JRN-004843,2023-12,INV-04-0110,ar,1515030
JRN-004843,2023-12,INV-04-0110,revenue,-1515030
JRN-004844,2023-12,INV-04-0110,cash,1515030
JRN-004844,2023-12,INV-04-0110,ar,-1515030
JRN-004845,2023-12,COST-INV-04-0110,cogs,909018
JRN-004845,2023-12,COST-INV-04-0110,cash,-909018
JRN-004846,2023-12,INV-04-0111,ar,1515030
JRN-004846,2023-12,INV-04-0111,revenue,-1515030
JRN-004847,2023-12,INV-04-0111,cash,1515030
JRN-004847,2023-12,INV-04-0111,ar,-1515030
JRN-004848,2023-12,COST-INV-04-0111,cogs,909018
JRN-004848,2023-12,COST-INV-04-0111,cash,-909018
JRN-004849,2023-12,INV-04-0112,ar,1515030
JRN-004849,2023-12,INV-04-0112,revenue,-1515030
JRN-004850,2023-12,INV-04-0112,cash,1515030
JRN-004850,2023-12,INV-04-0112,ar,-1515030
JRN-004851,2023-12,COST-INV-04-0112,cogs,909018
JRN-004851,2023-12,COST-INV-04-0112,cash,-909018
JRN-004852,2023-12,INV-04-0113,ar,1515030
JRN-004852,2023-12,INV-04-0113,revenue,-1515030
JRN-004853,2023-12,INV-04-0113,cash,1515030
JRN-004853,2023-12,INV-04-0113,ar,-1515030
JRN-004854,2023-12,COST-INV-04-0113,cogs,909018
JRN-004854,2023-12,COST-INV-04-0113,cash,-909018
JRN-004855,2023-12,INV-04-0114,ar,1515030
JRN-004855,2023-12,INV-04-0114,revenue,-1515030
JRN-004856,2023-12,INV-04-0114,cash,1515030
JRN-004856,2023-12,INV-04-0114,ar,-1515030
JRN-004857,2023-12,COST-INV-04-0114,cogs,909018
JRN-004857,2023-12,COST-INV-04-0114,cash,-909018
JRN-004858,2023-12,INV-04-0115,ar,1515030
JRN-004858,2023-12,INV-04-0115,revenue,-1515030
JRN-004859,2023-12,INV-04-0115,cash,1515030
JRN-004859,2023-12,INV-04-0115,ar,-1515030
JRN-004860,2023-12,COST-INV-04-0115,cogs,909018
JRN-004860,2023-12,COST-INV-04-0115,cash,-909018
JRN-004861,2023-12,INV-04-0116,ar,1515030
JRN-004861,2023-12,INV-04-0116,revenue,-1515030
JRN-004862,2023-12,INV-04-0116,cash,1515030
JRN-004862,2023-12,INV-04-0116,ar,-1515030
JRN-004863,2023-12,COST-INV-04-0116,cogs,909018
JRN-004863,2023-12,COST-INV-04-0116,cash,-909018
JRN-004864,2023-12,INV-04-0117,ar,1515030
JRN-004864,2023-12,INV-04-0117,revenue,-1515030
JRN-004865,2023-12,INV-04-0117,cash,1515030
JRN-004865,2023-12,INV-04-0117,ar,-1515030
JRN-004866,2023-12,COST-INV-04-0117,cogs,909018
JRN-004866,2023-12,COST-INV-04-0117,cash,-909018
JRN-004867,2023-12,INV-04-0118,ar,1515030
JRN-004867,2023-12,INV-04-0118,revenue,-1515030
JRN-004868,2023-12,INV-04-0118,cash,1515030
JRN-004868,2023-12,INV-04-0118,ar,-1515030
JRN-004869,2023-12,COST-INV-04-0118,cogs,909018
JRN-004869,2023-12,COST-INV-04-0118,cash,-909018
JRN-004870,2023-12,INV-04-0119,ar,1515030
JRN-004870,2023-12,INV-04-0119,revenue,-1515030
JRN-004871,2023-12,INV-04-0119,cash,1515030
JRN-004871,2023-12,INV-04-0119,ar,-1515030
JRN-004872,2023-12,COST-INV-04-0119,cogs,909018
JRN-004872,2023-12,COST-INV-04-0119,cash,-909018
JRN-004873,2023-12,INV-04-0120,ar,1515030
JRN-004873,2023-12,INV-04-0120,revenue,-1515030
JRN-004874,2023-12,INV-04-0120,cash,1515030
JRN-004874,2023-12,INV-04-0120,ar,-1515030
JRN-004875,2023-12,COST-INV-04-0120,cogs,909018
JRN-004875,2023-12,COST-INV-04-0120,cash,-909018
JRN-004876,2023-12,INV-04-0121,ar,1515030
JRN-004876,2023-12,INV-04-0121,revenue,-1515030
JRN-004877,2023-12,INV-04-0121,cash,1515030
JRN-004877,2023-12,INV-04-0121,ar,-1515030
JRN-004878,2023-12,COST-INV-04-0121,cogs,909018
JRN-004878,2023-12,COST-INV-04-0121,cash,-909018
JRN-004879,2023-12,INV-04-0122,ar,1515030
JRN-004879,2023-12,INV-04-0122,revenue,-1515030
JRN-004880,2023-12,INV-04-0122,cash,1515030
JRN-004880,2023-12,INV-04-0122,ar,-1515030
JRN-004881,2023-12,COST-INV-04-0122,cogs,909018
JRN-004881,2023-12,COST-INV-04-0122,cash,-909018
JRN-004882,2023-12,INV-04-0123,ar,1515030
JRN-004882,2023-12,INV-04-0123,revenue,-1515030
JRN-004883,2023-12,INV-04-0123,cash,1515030
JRN-004883,2023-12,INV-04-0123,ar,-1515030
JRN-004884,2023-12,COST-INV-04-0123,cogs,909018
JRN-004884,2023-12,COST-INV-04-0123,cash,-909018
JRN-004885,2023-12,INV-04-0124,ar,1515030
