asset_id,entity_id,region,site_id,ownership,vendor_id,lease_id,book_value_cents
GPU-01241,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01242,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01243,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01244,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01245,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01246,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01247,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01248,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01249,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01250,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01251,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01252,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01253,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01254,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01255,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01256,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01257,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01258,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01259,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01260,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01261,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01262,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01263,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01264,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01265,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01266,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01267,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01268,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01269,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01270,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01271,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01272,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01273,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01274,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01275,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01276,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01277,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01278,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01279,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01280,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01281,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01282,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01283,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01284,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01285,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01286,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01287,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01288,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01289,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01290,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01291,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01292,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01293,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01294,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01295,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01296,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01297,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01298,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01299,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01300,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01301,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01302,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01303,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01304,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01305,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01306,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01307,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01308,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01309,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01310,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01311,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01312,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01313,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01314,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01315,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01316,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01317,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01318,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01319,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01320,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01321,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01322,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01323,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01324,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01325,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01326,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01327,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01328,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01329,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01330,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01331,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01332,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01333,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01334,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01335,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01336,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01337,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01338,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01339,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01340,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01341,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01342,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01343,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01344,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01345,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01346,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01347,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01348,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01349,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01350,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01351,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01352,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01353,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01354,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01355,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01356,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01357,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01358,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01359,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01360,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01361,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01362,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01363,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01364,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01365,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01366,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01367,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01368,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01369,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01370,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01371,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01372,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01373,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01374,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01375,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01376,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01377,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01378,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01379,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01380,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01381,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01382,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01383,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01384,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01385,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01386,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01387,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01388,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01389,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01390,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01391,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01392,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01393,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01394,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01395,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01396,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01397,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01398,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01399,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01400,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01401,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01402,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01403,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01404,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01405,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01406,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01407,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01408,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01409,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01410,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01411,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01412,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01413,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01414,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01415,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01416,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01417,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01418,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01419,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01420,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01421,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01422,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01423,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01424,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01425,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01426,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01427,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01428,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01429,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01430,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01431,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01432,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01433,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01434,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01435,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01436,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01437,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01438,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01439,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01440,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01441,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01442,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01443,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01444,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01445,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01446,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01447,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01448,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01449,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01450,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01451,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01452,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01453,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01454,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01455,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01456,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01457,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01458,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01459,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01460,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01461,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01462,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01463,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01464,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01465,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01466,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01467,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01468,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01469,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01470,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01471,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01472,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01473,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01474,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01475,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01476,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01477,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01478,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01479,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01480,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01481,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01482,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01483,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01484,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01485,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01486,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01487,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01488,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01489,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01490,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01491,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01492,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01493,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01494,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01495,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01496,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01497,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01498,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01499,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01500,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01501,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01502,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01503,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01504,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01505,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01506,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01507,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01508,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01509,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01510,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01511,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01512,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01513,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01514,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01515,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01516,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01517,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01518,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01519,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01520,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01521,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01522,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01523,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01524,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01525,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01526,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01527,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01528,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01529,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01530,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01531,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01532,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01533,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01534,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01535,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01536,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01537,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01538,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01539,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01540,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01541,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01542,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01543,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01544,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01545,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01546,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01547,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01548,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01549,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01550,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01551,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01552,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01553,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01554,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01555,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01556,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01557,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01558,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01559,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01560,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01561,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01562,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01563,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01564,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01565,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01566,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01567,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01568,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01569,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01570,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01571,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01572,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01573,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01574,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01575,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01576,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01577,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01578,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01579,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01580,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01581,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01582,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01583,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01584,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01585,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01586,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01587,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01588,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01589,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01590,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01591,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01592,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01593,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01594,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01595,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01596,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01597,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01598,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01599,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01600,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01601,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-01602,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-01603,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-01604,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-01605,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-01606,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-01607,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
